"","x"
"0",65247.1328310934
"1",40944.8866632589
"3",157129.810031541
"8",16596.9690392232
"10",59712.4125876605
"12",17154.8106953369
"14",31269.6218953514
"17",63531.9522290273
"19",36682.7095396132
"20",39311.3084613714
"21",32844.590474356
"23",34323.4837762383
"25",103535.687350502
"26",147312.455402356
"29",8707.51276805853
"30",30725.7391247267
"38",90330.8620837175
"39",43330.2837572989
"46",107379.833279795
"54",179822.116875875
"58",157420.388192085
"60",6486.49926524939
"61",14340.8307476137
"62",11704.9371109458
"65",42696.6350386331
"73",80983.5222059729
"75",82277.6246806637
"76",74611.3130455523
"77",63963.8806707034
"78",7463.64674901552
"80",77398.0337423448
"81",58702.9973194212
"83",65775.3741720114
"84",93302.6693121105
"87",109403.683971848
"88",58621.5947369164
"89",248899.950309055
"90",298205.822478448
"91",152733.793329605
"92",179586.319869913
"93",115173.497969173
"94",182077.556484192
"96",21847.078710157
"97",74705.865024558
"99",223155.698401098
"101",79461.9830444807
"106",162313.606584686
"107",68380.4606428331
"108",2610.09256876802
"109",20929.3290646992
"111",6.01944444444444
"112",61476.6102773383
"113",16267.7533701101
"115",36593.12977593
"116",1377.09825759209
"118",159548.235413649
"119",2051.30088250649
"120",128050.598498697
"121",273336.49174454
"122",6197.78024452755
"123",58849.3316844379
"124",127961.995796569
"125",152498.29659864
"126",6416.26518136893
"127",160609.555218618
"128",143973.927542079
"129",342502.985748182
"130",230660.813168622
"131",200468.347574534
"132",164167.944445765
"133",319161.065323868
"136",61990.1422673271
"137",151407.063679665
"141",92398.3070445755
"144",27621.4211084796
"147",212284.920607386
"148",454085.672694352
"150",57057.7018456364
"153",34002.8184008041
"154",75525.9438660997
"157",138355.334981891
"158",30872.4834487302
"162",136281.057607303
"165",507834.936253263
"166",42623.2551261855
"167",299283.991991005
"168",108590.067327382
"170",254224.062693104
"171",389974.773916043
"175",32457.0236909518
"176",102212.284918037
"177",71.6082634470793
"180",110912.140452341
"181",26420.7258555339
"183",6889.4059180674
"184",59834.3409611859
"185",101583.019588798
"187",156619.640924236
"189",138173.148069138
"190",337665.780978364
"192",162851.654749109
"193",481.373025844572
"194",11066.9882093647
"195",70035.2930191266
"198",126130.00027883
"200",194830.32241225
"201",20371.8946363964
"206",43614.5196568072
"207",30508.4510863053
"213",120010.681523837
"218",31202.1788655078
"220",119107.273712338
"221",931.115693130402
"223",373677.250091567
"227",21507.4457202972
"229",18533.4191404543
"231",20767.5249580927
"234",28188.726201741
"235",31131.4624947489
"236",77945.690951412
"237",132025.478894008
"238",138560.904226227
"239",153029.544080565
"240",68732.3583128912
"242",37507.0794781022
"244",111724.116066343
"247",9244.80711363804
"248",85485.421110797
"251",64863.6127909074
"252",100589.856396999
"253",29641.7158239466
"254",67873.489887636
"255",28615.093206676
"256",61028.7301277701
"260",136836.222450673
"261",455992.425545481
"262",55158.7593441193
"263",473959.095325485
"264",121045.931619262
"265",130929.58507248
"266",128908.389995289
"267",150478.996933317
"268",139289.982462091
"270",105621.258374606
"272",76874.2363075572
"273",78523.4261483344
"275",54055.2096820034
"276",22961.2303733999
"277",90981.0629718231
"280",43669.2295366455
"281",98181.0039151676
"282",2719.23585464243
"285",40199.2213474139
"286",154995.415088743
"287",27398.6374149604
"289",161176.799643593
"292",101015.597335694
"295",38983.8850395288
"299",11224.3461132511
"300",55230.7262106526
"301",65188.8221559026
"304",79863.5820418221
"305",66594.7679252212
"306",5033.13552052952
"308",96107.767214034
"311",17582.5640835094
"314",172635.57189001
"315",104093.403324911
"316",58452.6493175027
"317",52940.8939324223
"318",43208.6482519169
"327",67995.6225897755
"328",176833.890591265
"331",115249.686576918
"333",369.757568947257
"335",129728.566050817
"336",190.745866633367
"340",6868.53598324241
"343",87073.7875843586
"344",171312.654628512
"345",239376.682806139
"346",277643.20418445
"347",218452.140049858
"348",391935.467397445
"349",56320.2470319004
"351",4352
"352",10050.6056888336
"354",107276.376118445
"355",59651.4364601528
"356",137013.166852028
"358",72710.9647289915
"360",97153.1257675913
"369",86609.7997579783
"375",249614.25819264
"381",85884.4402757484
"385",156050.153850292
"386",45666.1221152036
"387",13394.4033687439
"390",269840.02501291
"391",138.641318403818
"397",199230.347878602
"405",208905.875030148
"407",248676.029881237
"408",533546.356052077
"409",160412.548273314
"410",699287.923646329
"411",122656.644487877
"412",331039.12872356
"413",63006.0903614678
"415",253.47387169504
"421",52963.5875139856
"423",19553.4263001889
"424",96063.8287061156
"426",46278.4042132802
"427",46198.4348000564
"428",55759.3591132997
"429",218842.073728737
"430",162052.128079357
"433",117561.574078527
"438",28341.0876053594
"439",15114.0238838428
"442",1388.80950747739
"445",71807.5757325022
"446",64544.6506979767
"447",186462.407017265
"448",88647.161157917
"453",645452.053838916
"458",137988.363361483
"463",115612.741111401
"464",35338.2058044322
"465",1085.83445091014
"467",117332.654464316
"468",151797.557055946
"472",5577.51675168114
"473",73707.5061259621
"474",82736.1530909036
"475",76553.6373589143
"476",67368.5592500426
"480",45279.892972922
"483",46119.1589871331
"484",44019.2999580137
"485",40382.3224791665
"486",122725.262177999
"487",316169.403427427
"489",61609.6760769456
"493",102049.445513888
"495",191159.981421153
"496",45844.3351403768
"498",81869.7128665743
"501",128.557717227335
"504",29666.0502865947
"506",50245.2385309314
"507",27661.0339689228
"510",43920.769772597
"511",3761.04621812787
"512",98484.9703528032
"515",102492.549231912
"516",56493.7851112605
"519",19062.0884673242
"524",75484.223005833
"526",101819.121449358
"527",49252.4420238218
"528",18600.8458677845
"531",420059.2605091
"533",99268.6097907984
"535",61770.3842333012
"536",29087.8174532926
"543",101076.432626794
"545",84514.4289509875
"547",352766.208908497
"549",13060.2680672027
"550",81085.9893122577
"556",31947.7223874146
"557",6103.96333982177
"558",107332.76984779
"562",112553.991308558
"563",41649.4325882617
"565",179804.206017196
"566",215393.23318451
"567",220439.48188884
"568",224930.385859914
"569",120728.032131055
"570",178415.474784332
"571",20529.6047327018
"574",176769.124269829
"575",20393.0032067007
"576",89749.4877867604
"577",67951.5531047821
"580",58555.6194177725
"581",57108.8428623432
"582",78209.211492468
"586",38356.5945243506
"590",214112.824829711
"591",196907.981760061
"592",158014.14460715
"593",2733.53378549984
"595",176040.539487803
"596",220112.665750084
"597",53946.7110834139
"599",160.337948155664
"601",29820.3176611726
"603",42036.5240424226
"604",23552.8496702367
"605",26092.534045876
"610",187612.878594178
"611",135730.466047775
"615",252446.474374701
"617",130617.352823912
"620",96790.3459087836
"621",82342.7083808995
"628",325054.02586135
"630",125732.27710304
"631",253307.879268012
"632",30453.9840897945
"633",299723.536405742
"636",1881.26083529474
"637",129810.706438516
"638",137038.488241544
"639",136827.788468883
"641",4353
"642",60868.3998610106
"645",5317.21144046745
"647",126459.333686002
"648",62885.2114838084
"649",100175.387746409
"650",77934.4262336011
"654",41576.634030838
"656",358.620335220335
"657",31345.1892173119
"660",176399.516482891
"661",161721.397248149
"664",71762.0727305322
"666",31777.2879368946
"668",39308.3630979385
"669",176212.157999959
"670",301.642065975554
"671",42007.0198655807
"673",22179.3342999678
"674",210502.250262049
"675",63876.0235501336
"676",9298.41016358842
"678",105806.63715252
"683",75873.52821334
"684",56089.1275163443
"685",33650.2053589871
"688",142169.775010013
"691",87200.5296784539
"692",131770.062768307
"693",427190.719199998
"695",2077.73523673028
"696",689757.55097396
"697",42226.9629851462
"698",202139.81722623
"699",443671.783705106
"702",232099.773226999
"703",93187.9341022682
"704",13619.7434974277
"705",43271.3418931343
"706",34862.1903436346
"707",2265.48720236667
"708",13845.3737323812
"709",113671.738823112
"713",49244.8928213389
"714",142637.817274334
"716",58289.1264459484
"717",245158.356656289
"719",59949.7136866095
"721",86682.5113727748
"722",98306.1669921747
"723",67159.9677921255
"726",43797.3610215901
"727",156462.369255462
"728",47056.1910412733
"729",59252.9950554086
"734",1240.82943194061
"738",2354.17328632078
"740",24307.2075060474
"744",28160.7419680895
"745",4980.91024574262
"747",2568.89399725138
"748",10400.1471578206
"750",106127.514105501
"753",336964.823527563
"754",75146.032089535
"756",73107.7932440383
"758",30504.9289993201
"760",8261.95590631655
"761",117192.138949363
"762",208734.599525528
"763",258070.774397825
"765",166259.020957779
"766",122523.233843064
"768",54548.1553297912
"774",56097.6488410298
"776",70779.7408641274
"781",84446.0681784211
"786",52871.0040358342
"788",33452.6684995399
"789",111839.799143293
"790",138018.775462869
"791",150435.997468963
