"","x"
"0",23489.50280146
"6",113799.898769498
"8",46159.0022569566
"9",27663.089987304
"10",66963.7271001174
"11",41383.6511101049
"12",72136.9169284677
"14",30326.1000118143
"17",9792.67347282964
"20",146280.376216208
"22",62398.6482767784
"23",48401.9093486293
"25",37399.1212620713
"26",135739.75526872
"27",288651.983263247
"28",25594.3878918284
"31",279185.554388558
"32",109319.081994379
"34",131447.619035237
"35",6207.43496715703
"37",70593.3135739519
"39",112935.097169297
"43",35303.8974418629
"44",122259.480443965
"46",12860.4573452622
"51",35357.5424949741
"52",2408.90573698406
"54",16412.9231297864
"64",0
"65",40623.6377296819
"66",0
"67",517652.804872351
"68",246583.155269357
"72",135552.324818886
"73",56626.9062174717
"74",48322.9060965824
"75",16411.4764781329
"76",13596.9999457125
"77",71465.9775635202
"79",102866.717501305
"80",181999.080274012
"81",44797.5639986916
"82",4123.48386264821
"84",12775.9764234906
"86",43414.0648000838
"87",10193.4976362686
"88",222292.113612208
"89",123652.146783462
"92",83924.172922768
"93",14131.9710080209
"94",20216.4628038991
"96",31829.5916870352
"98",32871.7693623094
"99",332855.924403573
"100",17131.5339810522
"101",42100.838996165
"103",23033.8139022052
"111",70066.6025597337
"112",321618.591186643
"114",5128.36817824365
"115",41280.715060466
"116",27468.8922811415
"118",53614.3461416526
"120",5057.43744312237
"122",16932.0315629894
"124",31468.6848691049
"125",41848.5614882844
"126",28645.3558411653
"129",189811.009763048
"131",47525.3509045886
"133",30392.1005108864
"136",43684.0453921408
"138",61786.4410822673
"139",41003.2948866908
"142",26983.6737966015
"143",13967.3711700035
"144",28359.2055594799
"148",91119.6241013706
"151",79122.713785715
"152",40819.8889304573
"154",19168.7274890262
"155",0
"156",28824.7406938508
"157",159111.449548435
"158",30902.7145833074
"159",35934.9728679755
"161",9903.95362633385
"162",44116.5246435739
"163",76650.0847124272
"164",49068.563002323
"165",93254.066219191
"168",15644.2344311019
"169",224323.565217873
"171",317072.902486128
"172",334732.024123766
"173",598534.041460889
"174",508886.464651523
"175",459860.660833079
"176",448949.642583151
"178",72959.6527483592
"179",20120.7983924695
"180",13087.6599820102
"182",58818.5994702536
"184",71800.0890002028
"185",115196.961983185
"187",47687.8913298416
"188",173946.204137007
"191",166413.420382444
"195",71120.7599789658
"196",56498.3157080019
"198",50538.9893579604
"199",32082.369028331
"200",84649.7727861422
"204",67816.6839336003
"205",27510.053336929
"208",18301.1229262067
"210",22671.3215856246
"212",45574.5567093821
"213",55456.6686496755
"214",36183.1976987098
"215",34164.9485363986
"217",10636.3365056957
"219",68519.2700527523
"220",67169.4894707603
"221",0
"224",8518
"231",40875.5000169421
"232",29.1759621932048
"233",2744.00365966327
"234",36278.2817980242
"235",18447.3904304289
"237",26424.546732892
"238",85507.1346003478
"239",443.956592830973
"241",67042.4144650807
"242",716.105839437815
"243",888.110576772357
"244",27513.1988312771
"245",10757.3694523649
"246",440977.146816212
"247",91932.2718553137
"248",63784.2585831657
"249",11291.8023678106
"250",21042.481512116
"251",27757.3117941822
"254",7253.20606411562
"258",11182.3096525665
"260",65789.8179719326
"261",70605.0218750258
"262",0
"264",16638.2913453959
"268",19507.9796971595
"270",61932.5904398277
"271",75918.8205384816
"272",251470.859965267
"273",19966.0570711327
"274",43393.913821355
"275",1977.54281363997
"279",123219.876488507
"280",49664.6525281103
"281",16815.9326549034
"283",87641.4502243373
"284",79697.7539899845
"285",5339.99783545509
"289",150026.260608858
"290",76874.6828071186
"291",446536.797524989
"292",520402.696849443
"293",325029.899751281
"294",451197.50921008
"296",289426.354232193
"297",387955.361840983
"298",283437.163305116
"299",274286.820534169
"300",368273.275659966
"301",44555.5563905103
"302",28315.0902447374
"307",42731.1886957024
"311",0
"313",39175.4355154144
"314",147435.798225929
"315",30463.7657914726
"317",12453.7712868462
"320",90870.9690509137
"322",59897.1242520317
"323",36295.0168082801
"324",28029.1952120045
"325",8686.5512372408
"327",99960.0628666408
"329",79620.0167607554
"331",25353.8118295378
"333",54497.9703181923
"336",42009.8612048002
"337",88645.8569528472
"339",16227.6869682993
"341",156053.530463733
"344",22935.3406713218
"345",12942.4947905272
"346",9470.20300839241
"348",1462.55435862475
"350",270795.133873977
"351",300545.60621299
"352",256562.577648655
"353",500731.701372694
"354",376495.272001198
"355",478244.606088172
"356",502446.9841202
"357",606711.252870405
"358",64310.0176695394
"359",15855.0171678405
"360",73739.5148358195
"367",55357.1023046554
"368",73074.9457573156
"369",130321.482707885
"370",27995.4901368016
"373",120575.848361646
"375",63199.4128702428
"377",36124.097438298
"378",39458.1936995912
"379",106399.588382222
"380",28932.3460808882
"383",118522.839276658
"384",101536.899447021
"385",34848.8630258435
"388",90284.6767056242
"389",136489.425656142
