"","x"
"0",0
"3",683956.516271493
"4",108516.951103839
"5",111334.334805958
"7",56091.2606122037
"8",212148.875050416
"9",103987.155280182
"11",18528.1184994289
"13",79.0713693169576
"14",248.817264235879
"15",23185.9720219227
"17",161409.460835804
"20",69414.3581193396
"21",47195.0650189141
"22",0
"25",4353.85098774908
"27",4169.99682099289
"28",3172.21041114351
"29",21288.7492952206
"30",10858.4981735865
"31",160590.695735224
"32",155263.106268269
"33",14500.2727463506
"36",8286.7029701385
"38",27819.5153115484
"39",27093.8096415136
"43",26415.4759889014
"44",0
"49",39322.1801695827
"55",52468.4693746466
"60",35517.5748811514
"61",28641.5621901391
"62",114297.398557076
"63",39335.4442362823
"64",153948.11172503
"65",23845.5214956429
"66",0
"67",9168.20297456795
"68",7910.38943345493
"73",52945.4792868314
"75",12669.6594559887
"76",23182.349658919
"78",17295.5890245239
"80",16402.864993702
"81",32465.697278244
"83",36817.4996953206
"87",8635.77401317157
"89",9444.60422709556
"91",20289.394395355
"92",2714.5674677069
"98",0
"100",8065.2727937151
"101",18589.3995149331
"102",19120.9414634446
"104",2181
"105",27215.609891691
"108",267142.240774901
"109",0
"110",33299.5727893789
"111",32952.0077858807
"112",53377.492544553
"113",63415.5063337832
"116",54495.6375180891
"120",4020.17516985042
"122",28915.3819646955
"123",310572.974054389
"124",150750.821529717
"125",154642.21017114
"126",83508.5609999657
"127",209364.853949692
"129",314573.688822877
"130",26961.4130947049
"131",50302.1076111669
"132",75695.0653875948
"133",166721.227038316
"135",24715.721540691
"136",50702.6768144119
"137",44.4667499167499
"138",16575.7352103555
"141",20537.5716438106
"143",110541.285436733
"144",163802.604970576
"145",262799.351066132
"146",579819.273010682
"147",102584.550888809
"148",110866.086835697
"149",225803.130476174
"151",26233.2036071151
"155",18372.9466334531
"158",23634.3657859508
"160",12737.7369814154
"162",35059.7263287332
"165",61362.7075969465
"167",34514.4386715582
"169",35922.5072758749
"172",10741.0798791002
"173",18210.7129314155
"174",150153.373047527
"175",555580.492197587
"176",307756.170142923
"177",104252.137090027
"178",29012.5362000358
"179",280444.281585146
"180",201904.171316388
"181",9724.41567712903
"191",13469.0551833487
"192",0
"193",42010.3902961951
"194",11
"195",19073.9620144351
"196",25784.2290351818
"197",23953.5266652146
"198",34250.0984112822
"201",16833.0163250108
"203",4335.50830745342
"208",23895.8845990642
"209",4500.10978505213
"211",31040.8866911038
"218",17776.2697211009
"225",10039.7473490272
"226",14136.5684906739
"228",21821.7858300372
"229",11693.4308054154
"232",2215.27868020117
"236",0
"238",176388.480270544
"241",2915.27000620792
"243",35271.4045983886
"244",24545.4620901938
"247",57868.2708990105
"248",170782.691079997
"249",335527.976959453
"250",443459.030118264
"251",125009.453501256
"252",115999.128183032
"253",48168.8215424105
"257",87310.6366538125
"263",27924.8616708619
"264",403098.082856479
"267",18912.9650226696
"270",10918.7315700702
"276",20340.0118466672
"279",69226.2724152749
"280",31184.6608935256
"283",4782.57035054631
"284",20537.6826745774
"285",75792.3301218463
"288",33991.5164038535
"289",28067.540308328
"298",20540.8394813192
"299",16711.2936965444
"300",15482.2510912282
"302",101.547727272727
"303",96983.6093808961
"305",7823.770621269
"307",36158.0629212053
"310",0
"311",22005.6859177888
"314",17643.3684421197
"316",593.587275825638
"321",16227.0382111777
"324",277.686460306119
"325",54008.8661559246
"326",174161.804997951
"327",28225.0501230266
"331",55616.9786399946
"334",27497.3945757773
"335",70284.0050662654
"339",15051.3221632259
"340",9700.96002241563
"341",43992.3624159731
"343",13305.0950583981
"344",10180.9172422767
"345",12829.4846450418
"346",10921.7662596094
"348",39203.8043085838
"349",4108.16642046738
"350",41773.8727537204
"351",280885.477274292
"352",184357.003247301
"353",76133.2476175769
"355",131416.322696898
"356",108970.71356076
"359",63588.9522522501
"360",4761.13589790254
"366",0
"367",222339.265132684
"369",144068.531704026
"370",53030.350640787
"371",2696.0842661671
"372",23229.4209312018
"377",16239.6933288873
"378",10911.8212563522
"379",580.062159166793
"380",54315.6725586573
"381",85931.5302036265
"382",52516.4455266878
"385",31780.3461876437
"386",23798.5038062998
"387",38763.4646707955
"389",25503.0272712486
"390",558271.386651182
"391",48273.0700876661
"392",99101.5172840129
"398",221630.92886897
"399",0
"401",10198.0612750414
"406",6968.92047553488
"407",13731.4353954139
"409",14116.2444650701
"410",0
"411",32722.0950182215
"412",52582.2592668021
"413",2181
"415",12192.491382583
"416",36477.7551445648
"418",31747.7444607312
"421",0
"422",308639.318155954
"423",65408.0657620448
"424",86029.2948902902
"425",8304.37728526094
"427",317215.798543965
"428",0
"430",3879.84501625196
"431",922.629648945826
"433",12638.499689861
"434",8913.73149978263
"435",18692.4443272195
"437",7951.81275420731
"438",7501.86442000532
"439",0
"440",39972.3834365137
"448",28553.1549568702
"449",2654.82580373397
"450",15048.9147862986
"455",56919.187753824
"458",23282.3223181387
"466",21073.7470656956
"469",46636.721707575
"472",18355.0048528764
"473",35541.597600371
"475",25185.7511755623
"478",102777.60525106
"479",45857.814106762
"480",28245.5552029692
"481",11278.3084814991
"483",321.997907647908
"484",35357.3909396454
"485",32200.4110390519
"489",7917.67655707875
"490",59610.228600879
"494",18513.4606638324
"496",28044.519525679
"499",5535.92791840182
"500",9481.28063141011
"504",5868.51291274802
"505",24638.3092764562
"507",24860.553873575
"508",5651.27552503962
"509",12847.5287052629
"516",0
"521",50815.251411052
"526",330.135025105613
"527",11035.2146832794
"528",28046.5768986624
"531",154577.128411204
"532",3103.79137112887
"533",13072.5037174298
"536",1709.73781866139
"537",0
"541",3054.08499928621
"544",25286.9609125111
"547",19546.0095732388
"548",54121.1123409626
"551",31107.9271768457
"553",19623.3249626068
"554",187551.645553302
"557",14537.5009218314
"558",74327.915957746
"559",471781.947076518
"560",9047.00450884118
"563",5407.25526654961
"571",41820.7928315018
"572",63752.7849930337
"573",8372.23581260239
"574",12214.2278064519
"576",145120.582873294
"577",14439.7494594661
"579",24273.5006442321
"580",14081.6002169656
"581",491.998903531308
"582",30878.6453920226
"584",19805.35533651
"586",107253.267309374
"588",21810
"599",4975.8727333153
"605",20648.4502620609
"606",33834.9384652276
"607",27478.8914094729
"608",62.7844444444445
"610",10484.8519805232
"611",6161.23915620915
"613",11353.7539458533
"617",9927.39056235818
"620",11243.0583982252
"628",20466.0035024905
