"","x"
"0",11252.9992123412
"1",0
"2",11366.6923230443
"3",0
"4",0
"5",0
"6",0
"7",0.0227272727272727
"8",0.0227272727272727
"9",0
"10",0
"11",0
"12",0
"13",0.0227272727272727
"14",0
"15",0
"16",0
"17",996.183914688685
"18",0
"19",7419.94487940064
"20",0
"21",0
"22",0
"23",0
"24",0
"25",3565.36590501575
"26",0
"27",0
"28",0
"29",0.0227272727272727
"30",0
"31",0
"32",0
"33",0
"34",0
"35",0
"36",0
"37",0.0227272727272727
"38",0
"39",0
"40",0
"41",0
"42",0.0227272727272727
"43",0
"44",0
"45",0.0227272727272727
"46",0
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",14931.7723687402
"57",0.0227272727272727
"58",0
"59",0
"60",0
"61",8645.77682767445
"62",0
"63",0
"64",0
"65",0
"66",0
"67",3335.09789771633
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0.0227272727272727
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",12663.5645745622
"90",0
"91",0
"92",0
"93",0.0227272727272727
"94",0
"95",0
"96",0
"97",0
"98",22539.1045879576
"99",0
"100",0
"101",0
"102",0
"103",0
"104",1002.03932360906
"105",0
"106",0
"107",10021.0669572971
"108",0
"109",0
"110",0
"111",0.0227272727272727
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",8662.51253641018
"119",1055.94045254066
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0.0227272727272727
"132",0
"133",0
"134",0
"135",0
"136",30069.063175944
"137",0
"138",814.896686273729
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",368.54118491158
"153",0
"154",0
"155",0
"156",0
"157",3222.84359470435
"158",0
"159",0
"160",0
"161",0
"162",0.0227272727272727
"163",0.0227272727272727
"164",0
"165",0
"166",0
"167",0
"168",19137.8935414859
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
"181",0
"182",5171.27210968956
"183",0
"184",747.878715496328
"185",0
"186",0
"187",0
"188",0
"189",0
"190",0
"191",0
"192",0
"193",0
"194",1972.24601947747
"195",0
"196",0
"197",0
"198",0
"199",0
"200",0
"201",0
"202",0
"203",0
"204",0
"205",0
"206",1528.36468837156
"207",0
"208",814.896686273729
"209",0
"210",0
"211",0
"212",0
"213",0
"214",0
"215",0
"216",0
"217",0.0227272727272727
"218",0
"219",0
"220",0
"221",0
"222",0
"223",0
"224",0
"225",0
"226",0
"227",0
"228",0.0227272727272727
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",921.066666666667
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
"245",0.0227272727272727
"246",0
"247",0
"248",0
"249",0
"250",0
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0
"261",0
"262",0
"263",0
"264",0
"265",0
"266",0
"267",0
"268",0
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0
"294",0
"295",0
"296",0
"297",10462.7188424119
"298",5888.89841071148
"299",0
"300",0
"301",0
"302",0
"303",0
"304",0
"305",0
"306",0
"307",0.0227272727272727
"308",0
"309",9179.42578560976
"310",0
"311",0
"312",0
"313",0
"314",0
"315",0
"316",0
"317",0
"318",12531.0494284925
"319",0
"320",0
"321",0
"322",0
"323",0
"324",0
"325",0
"326",0
"327",0
"328",0
"329",0
"330",0
"331",0
"332",0
"333",0
"334",0
"335",0.0227272727272727
"336",0
"337",0
"338",0.0227272727272727
"339",0
"340",4271.67177577435
"341",0
"342",0
"343",0
"344",0
"345",0
"346",0
"347",0
"348",0
"349",0
"350",0
"351",0
"352",0
"353",0
"354",0
"355",0
"356",0
"357",0
"358",0
"359",2675.53148829853
"360",0
"361",0
"362",0
"363",0
"364",0
"365",0.0227272727272727
"366",0
"367",0
"368",0
"369",0
"370",0
"371",0
"372",0
"373",0
"374",0
"375",0
"376",731.402349116976
"377",0
"378",0
"379",0
"380",0
"381",0
"382",1542.61237369442
"383",0
"384",0
"385",0
"386",0
"387",0
"388",860.635017400899
"389",0
"390",0
"391",0
"392",0
"393",0
"394",0
"395",0.0227272727272727
"396",0
"397",0
"398",0
"399",0
"400",0
"401",0
"402",0
"403",0
"404",0
"405",10875.6715274325
"406",0
"407",726.510930854824
"408",716.239348649453
"409",0
"410",0.0227272727272727
"411",0
"412",0
"413",0
"414",0
"415",0
"416",0
"417",0
"418",0
"419",0
"420",0
"421",0
"422",0
"423",0
"424",0
"425",0
"426",0
"427",0
"428",0
"429",1709.03307537697
"430",14220
"431",0
"432",0
"433",12762.0520886096
"434",0
"435",0
"436",0
"437",0
"438",0
"439",0
"440",0
"441",0
"442",0
"443",0
"444",0
"445",0
"446",0
"447",0
"448",0
"449",0
